City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
262,Coihaique,-45.5752,-72.0662,282.49,61,75,3.09,CL,2022-08-11 19:42:02,broken clouds
263,Bjerkvik,68.5597,17.5189,284.26,87,100,9.1,NO,2022-08-11 19:46:29,overcast clouds
264,Aklavik,68.2191,-135.0107,290.15,59,20,2.57,CA,2022-08-11 19:46:29,few clouds
265,Nome,64.5011,-165.4064,284.19,83,100,3.6,US,2022-08-11 19:43:58,overcast clouds
266,Victoria,22.2855,114.1577,300.55,93,99,1.34,HK,2022-08-11 19:44:28,overcast clouds
267,Naraina,26.7833,75.2,301.0,69,100,4.99,IN,2022-08-11 19:46:30,overcast clouds
268,Ribeira Grande,38.5167,-28.7,298.37,73,40,6.17,PT,2022-08-11 19:44:33,scattered clouds
269,Mayumba,-3.432,10.6554,294.39,89,99,2.36,GA,2022-08-11 19:46:31,overcast clouds
270,Coquimbo,-29.9533,-71.3436,286.0,87,75,3.09,CL,2022-08-11 19:34:16,broken clouds
271,Alta Floresta,-9.8756,-56.0861,305.05,31,0,1.03,BR,2022-08-11 19:46:31,clear sky
272,Vardo,70.3705,31.1107,285.14,87,0,4.63,NO,2022-08-11 19:38:34,clear sky
273,Terra Santa,-2.1042,-56.4869,309.24,28,63,1.35,BR,2022-08-11 19:46:32,broken clouds
274,Cabo San Lucas,22.8909,-109.9124,308.49,60,20,4.63,MX,2022-08-11 19:45:22,few clouds
275,Yen Bai,21.7,104.8667,297.19,97,99,0.39,VN,2022-08-11 19:46:33,overcast clouds
276,Marystown,47.1666,-55.1483,288.6,84,100,4.08,CA,2022-08-11 19:47:33,overcast clouds
277,Qaqortoq,60.7167,-46.0333,281.24,87,34,1.66,GL,2022-08-11 19:47:02,scattered clouds
278,Mayo,38.8876,-76.5119,305.02,54,0,1.54,US,2022-08-11 19:47:34,clear sky
279,Pag,44.445,15.0575,299.47,52,5,7.22,HR,2022-08-11 19:47:34,clear sky
280,Port Hardy,50.6996,-127.4199,289.25,100,100,1.03,CA,2022-08-11 19:45:17,mist
281,Tessalit,20.1986,1.0114,311.0,19,24,2.25,ML,2022-08-11 19:47:35,few clouds
282,Changde,29.0464,111.6783,301.72,64,100,2.79,CN,2022-08-11 19:47:35,overcast clouds
283,Faanui,-16.4833,-151.75,298.83,75,9,6.38,PF,2022-08-11 19:47:36,clear sky
284,Guapo,-16.8306,-49.5319,299.36,23,67,2.83,BR,2022-08-11 19:47:36,broken clouds
285,Kizner,56.2749,51.508,286.83,79,0,1.21,RU,2022-08-11 19:47:36,clear sky
286,Evensk,61.95,159.2333,284.5,99,100,2.39,RU,2022-08-11 19:47:37,overcast clouds
287,Chipinge,-20.1883,32.6236,286.35,73,0,2.31,ZW,2022-08-11 19:47:37,clear sky
288,Melnikovo,56.5558,84.085,286.07,81,0,2.41,RU,2022-08-11 19:47:38,clear sky
289,Cayenne,4.9333,-52.3333,304.17,1,0,2.06,GF,2022-08-11 19:47:38,clear sky
290,Srednekolymsk,67.45,153.6833,290.72,82,88,2.38,RU,2022-08-11 19:47:38,light rain
291,Svetlogorsk,52.6333,29.7333,291.25,77,7,4.18,BY,2022-08-11 19:47:39,clear sky
292,Oranjemund,-28.55,16.4333,286.25,92,100,1.0,NA,2022-08-11 19:47:39,overcast clouds
293,Skibbereen,51.55,-9.2667,291.39,67,0,0.99,IE,2022-08-11 19:47:40,clear sky
294,Eganville,45.5334,-77.0994,295.78,26,0,4.73,CA,2022-08-11 19:47:40,clear sky
295,Kununurra,-15.7667,128.7333,295.14,37,7,3.09,AU,2022-08-11 19:47:40,clear sky
296,Whitehorse,60.7161,-135.0538,286.54,82,75,5.14,CA,2022-08-11 19:47:41,broken clouds
297,Pevek,69.7008,170.3133,275.74,92,88,2.76,RU,2022-08-11 19:47:41,overcast clouds
298,Kindu,-2.95,25.95,297.89,33,68,0.33,CD,2022-08-11 19:47:41,broken clouds
299,Haapiti,-17.5667,-149.8667,301.0,74,0,6.19,PF,2022-08-11 19:47:42,light rain
300,Ronda,36.7423,-5.1671,296.0,58,0,1.69,ES,2022-08-11 19:47:43,clear sky
301,Letlhakane,-21.4167,25.5833,290.08,23,0,2.38,BW,2022-08-11 19:47:43,clear sky
302,Bambous Virieux,-20.3428,57.7575,293.29,64,20,6.17,MU,2022-08-11 19:47:43,light rain
303,Isangel,-19.55,169.2667,294.24,61,6,6.37,VU,2022-08-11 19:47:44,clear sky
304,Faya,18.3851,42.4509,293.21,70,81,1.39,SA,2022-08-11 19:47:44,broken clouds
305,Port Charlotte,26.9762,-82.0906,307.62,65,20,1.34,US,2022-08-11 19:45:04,few clouds
306,Novoraychikhinsk,49.7798,129.594,284.13,96,58,2.05,RU,2022-08-11 19:47:45,broken clouds
307,Deputatskiy,69.3,139.9,281.52,82,100,2.02,RU,2022-08-11 19:47:45,overcast clouds
308,Jiangyou,31.7667,104.7167,298.62,85,86,0.72,CN,2022-08-11 19:47:46,overcast clouds
309,Asfi,32.2994,-9.2372,295.13,78,0,7.55,MA,2022-08-11 19:47:46,clear sky
310,Tabas,33.5959,56.9244,300.53,19,0,4.74,IR,2022-08-11 19:47:47,clear sky
311,Hailin,44.5833,129.4167,286.2,93,2,1.32,CN,2022-08-11 19:47:47,clear sky
312,Zhezkazgan,47.8043,67.7144,292.14,55,40,4.0,KZ,2022-08-11 19:47:47,scattered clouds
313,Takestan,36.0696,49.6959,299.22,72,0,4.0,IR,2022-08-11 19:47:48,clear sky
314,Verkhnyaya Toyma,62.2349,44.9985,290.15,64,100,3.86,RU,2022-08-11 19:47:48,overcast clouds
315,Gaya,24.7833,85.0,299.47,82,81,1.85,IN,2022-08-11 19:47:49,broken clouds
316,Rocha,-34.4833,-54.3333,287.89,70,1,3.32,UY,2022-08-11 19:44:44,clear sky
317,Sept-Iles,50.2001,-66.3821,293.18,79,40,4.63,CA,2022-08-11 19:38:40,scattered clouds
318,Vila Velha,-20.3297,-40.2925,298.12,64,0,6.17,BR,2022-08-11 19:46:46,clear sky
319,Kasulu,-4.5767,30.1025,292.37,55,9,1.46,TZ,2022-08-11 19:47:49,clear sky
320,Nanakuli,21.3906,-158.1547,303.12,56,40,5.66,US,2022-08-11 19:48:50,scattered clouds
321,Merritt Island,28.5392,-80.672,305.98,67,20,5.14,US,2022-08-11 19:48:50,few clouds
322,Chernyshevskiy,63.0128,112.4714,284.94,94,49,1.27,RU,2022-08-11 19:48:51,scattered clouds
323,High Rock,26.6208,-78.2833,306.16,67,0,4.95,BS,2022-08-11 19:48:51,clear sky
324,Vavoua,7.3819,-6.4778,298.65,71,100,1.28,CI,2022-08-11 19:48:52,overcast clouds
325,North Bend,43.4065,-124.2243,297.73,88,20,3.6,US,2022-08-11 19:45:17,few clouds
326,Batagay-Alyta,67.8006,130.4114,282.84,81,99,2.54,RU,2022-08-11 19:48:52,overcast clouds
327,Mount Isa,-20.7333,139.5,289.02,36,100,2.06,AU,2022-08-11 19:47:25,overcast clouds
328,Shaunavon,49.6501,-108.4181,300.3,33,100,5.28,CA,2022-08-11 19:48:53,overcast clouds
329,Rio Gallegos,-51.6226,-69.2181,278.18,65,20,4.12,AR,2022-08-11 19:48:53,few clouds
330,Saint-Francois,46.4154,3.9054,298.84,34,0,2.06,FR,2022-08-11 19:48:54,clear sky
331,Fallon,39.4735,-118.7774,305.07,34,40,0.0,US,2022-08-11 19:48:54,scattered clouds
332,Nelson Bay,-32.7167,152.15,286.48,97,100,1.34,AU,2022-08-11 19:48:55,overcast clouds
333,Kosai,34.7105,137.5316,299.74,89,100,3.43,JP,2022-08-11 19:48:55,overcast clouds
334,Zwedru,6.0667,-8.1281,296.14,87,72,2.51,LR,2022-08-11 19:48:55,broken clouds
335,Bandarban,22.1965,92.2262,297.24,93,64,1.08,BD,2022-08-11 19:48:56,broken clouds
336,Dmanisi,41.5251,44.3472,293.01,61,78,1.52,GE,2022-08-11 19:48:56,broken clouds
337,Asau,46.4333,26.4,289.66,71,56,2.26,RO,2022-08-11 19:48:57,broken clouds
338,Bitkine,11.9801,18.2138,296.95,83,100,3.31,TD,2022-08-11 19:48:57,overcast clouds
339,Guerrero Negro,27.9769,-114.0611,301.46,46,1,6.51,MX,2022-08-11 19:48:58,clear sky
340,Serra Talhada,-7.9919,-38.2983,305.0,22,9,2.71,BR,2022-08-11 19:48:58,clear sky
341,Yulara,-25.2406,130.9889,280.66,47,0,4.06,AU,2022-08-11 19:48:58,clear sky
342,Luanda,-8.8368,13.2343,292.7,91,8,4.52,AO,2022-08-11 19:48:15,clear sky
343,Ialibu,-6.2821,143.9935,286.22,99,65,0.98,PG,2022-08-11 19:48:59,broken clouds
344,Bonavista,48.6499,-53.1147,287.81,80,91,5.28,CA,2022-08-11 19:48:59,overcast clouds
345,Aksha,50.2814,113.2867,286.57,73,91,1.97,RU,2022-08-11 19:49:00,overcast clouds
346,Saint-Augustin,51.226,-58.6502,290.33,85,100,6.6,CA,2022-08-11 19:49:00,overcast clouds
347,Lata,40.1629,-8.3327,290.95,82,0,1.58,PT,2022-08-11 19:49:01,clear sky
348,Mount Gambier,-37.8333,140.7667,281.1,93,100,3.6,AU,2022-08-11 19:46:00,light intensity shower rain
349,Kruisfontein,-34.0033,24.7314,285.86,91,100,1.02,ZA,2022-08-11 19:49:01,overcast clouds
350,Sahaswan,28.0833,78.75,302.58,60,2,5.4,IN,2022-08-11 19:49:02,clear sky
351,Loreto,22.2667,-101.9667,300.11,25,99,5.27,MX,2022-08-11 19:49:02,overcast clouds
352,Yar-Sale,66.8333,70.8333,287.18,74,100,5.52,RU,2022-08-11 19:49:03,overcast clouds
353,Ketchikan,55.3422,-131.6461,292.41,68,0,6.17,US,2022-08-11 19:49:03,clear sky
354,Sobolevo,54.4299,31.8996,288.64,66,0,3.44,RU,2022-08-11 19:49:04,clear sky
355,Puerto Carreno,6.189,-67.4859,304.14,62,40,2.57,CO,2022-08-11 19:48:40,scattered clouds
356,Florence,43.7667,11.25,300.75,36,0,4.12,IT,2022-08-11 19:45:11,clear sky
357,Fortuna,40.5982,-124.1573,293.67,82,100,3.6,US,2022-08-11 19:49:05,overcast clouds
358,Dandong,40.1292,124.3947,291.94,92,13,0.91,CN,2022-08-11 19:49:06,few clouds
359,Elizabeth City,36.2946,-76.2511,304.27,69,0,6.17,US,2022-08-11 19:49:06,clear sky
360,Itambe,-15.245,-40.6244,304.57,23,56,1.28,BR,2022-08-11 19:44:15,broken clouds
361,Inirida,3.8653,-67.9239,302.49,67,94,1.15,CO,2022-08-11 19:49:07,overcast clouds
362,Nenjiang,49.1833,125.2167,286.21,86,53,1.58,CN,2022-08-11 19:49:07,broken clouds
363,Lac Du Bonnet,50.2536,-96.0612,297.37,36,100,2.6,CA,2022-08-11 19:49:08,overcast clouds
364,Ewa Beach,21.3156,-158.0072,303.12,59,40,7.2,US,2022-08-11 19:50:08,scattered clouds
365,Prince Rupert,54.3161,-130.3201,290.2,82,40,2.57,CA,2022-08-11 19:50:09,scattered clouds
366,Los Llanos De Aridane,28.6585,-17.9182,294.01,86,40,6.69,ES,2022-08-11 19:50:09,scattered clouds
367,Port Shepstone,-30.7414,30.455,292.01,83,0,3.86,ZA,2022-08-11 19:50:10,clear sky
368,Chumikan,54.7183,135.315,285.29,98,100,1.49,RU,2022-08-11 19:50:10,light rain
369,Ulaanbaatar,47.9077,106.8832,287.22,77,75,1.0,MN,2022-08-11 19:50:10,broken clouds
370,Varena,54.2167,24.5667,289.44,81,0,2.36,LT,2022-08-11 19:50:11,clear sky
371,Malia,35.2833,25.4667,300.27,78,2,3.87,GR,2022-08-11 19:50:11,clear sky
372,Farafangana,-22.8167,47.8333,292.25,82,53,3.72,MG,2022-08-11 19:50:12,light rain
373,Arman,59.7,150.1667,287.05,94,97,0.85,RU,2022-08-11 19:50:12,overcast clouds
374,Vanimo,-2.6741,141.3028,297.91,88,47,1.44,PG,2022-08-11 19:50:13,scattered clouds
375,Arkhangelskoye,55.8549,35.3287,287.08,67,1,1.26,RU,2022-08-11 19:50:13,clear sky
376,Nidzica,53.3605,20.4275,289.92,67,5,2.63,PL,2022-08-11 19:50:14,clear sky
377,Kirakira,-10.4544,161.9205,298.75,87,98,3.51,SB,2022-08-11 19:50:14,heavy intensity rain
378,Shihezi,44.3,86.0333,298.77,47,58,2.05,CN,2022-08-11 19:50:15,broken clouds
379,Stromness,58.965,-3.296,286.41,91,100,2.68,GB,2022-08-11 19:50:15,overcast clouds
380,Jining,35.405,116.5814,299.21,87,44,2.74,CN,2022-08-11 19:50:15,scattered clouds
381,Kundiawa,-6.0167,144.9667,290.2,99,100,0.47,PG,2022-08-11 19:50:16,overcast clouds
382,Houma,29.5958,-90.7195,302.04,84,40,6.17,US,2022-08-11 19:49:39,scattered clouds
383,Bathsheba,13.2167,-59.5167,304.49,70,75,6.17,BB,2022-08-11 19:50:17,broken clouds
384,Taboga,46.2663,13.1092,299.38,51,100,0.8,IT,2022-08-11 19:50:17,overcast clouds
385,Kazanka,47.8462,32.8218,294.85,69,100,6.07,UA,2022-08-11 19:50:17,overcast clouds
386,College,64.8569,-147.8028,290.41,59,20,0.0,US,2022-08-11 19:50:18,few clouds
387,Jevnaker,60.2414,10.385,293.57,76,0,1.9,NO,2022-08-11 19:50:18,clear sky
388,Paamiut,61.994,-49.6678,279.38,93,27,3.58,GL,2022-08-11 19:48:01,scattered clouds
389,Bud,39.447,-86.1758,304.08,67,76,3.7,US,2022-08-11 19:50:11,broken clouds
390,Inhambane,-23.865,35.3833,293.14,94,0,2.06,MZ,2022-08-11 19:50:19,clear sky
391,Miri,4.4148,114.0089,300.23,94,40,0.51,MY,2022-08-11 19:50:20,scattered clouds
392,Port Lincoln,-34.7333,135.8667,285.5,78,98,8.12,AU,2022-08-11 19:50:20,overcast clouds
393,Lasa,46.6166,10.7002,291.16,83,99,1.58,IT,2022-08-11 19:47:16,overcast clouds
394,Yumen,40.2833,97.2,299.82,37,0,6.14,CN,2022-08-11 19:50:21,clear sky
395,Nanortalik,60.1432,-45.2371,280.7,89,49,3.77,GL,2022-08-11 19:50:21,scattered clouds
396,Bairiki,1.3292,172.9752,300.15,83,20,3.09,KI,2022-08-11 19:50:22,few clouds
397,San Quintin,30.4833,-115.95,298.36,68,100,4.59,MX,2022-08-11 19:50:22,overcast clouds
398,Khandyga,62.6667,135.6,285.92,94,97,1.11,RU,2022-08-11 19:50:23,overcast clouds
399,Trairi,-3.2778,-39.2689,299.82,73,80,6.09,BR,2022-08-11 19:49:32,broken clouds
400,Aleksandrovskoye,44.7142,43.0008,298.45,47,10,4.91,RU,2022-08-11 19:50:23,clear sky
401,Clyde River,70.4692,-68.5914,277.28,93,100,4.63,CA,2022-08-11 19:47:34,light rain
402,Imeni Poliny Osipenko,52.4201,136.4853,285.15,96,100,2.1,RU,2022-08-11 19:50:24,overcast clouds
403,Phayao,19.25,100.25,295.41,100,100,1.33,TH,2022-08-11 19:50:24,overcast clouds
404,Dalbandin,28.8947,64.4101,306.0,14,2,4.7,PK,2022-08-11 19:50:25,clear sky
405,Atambua,-9.1061,124.8925,294.83,88,33,2.14,ID,2022-08-11 19:50:25,scattered clouds
406,San Cristobal,7.7669,-72.225,305.25,44,65,3.89,VE,2022-08-11 19:48:59,broken clouds
407,North Myrtle Beach,33.816,-78.68,306.51,57,0,4.63,US,2022-08-11 19:50:26,clear sky
408,Qingdao,36.0986,120.3719,297.93,100,75,2.0,CN,2022-08-11 19:50:26,mist
409,Bubaque,11.2833,-15.8333,300.15,82,100,7.05,GW,2022-08-11 19:50:27,light rain
410,Sandakan,5.8402,118.1179,297.97,88,20,1.54,MY,2022-08-11 19:50:27,few clouds
411,Lavrentiya,65.5833,-171.0,279.67,89,72,2.66,RU,2022-08-11 19:51:27,broken clouds
412,Mildura,-34.2,142.15,284.3,53,87,5.11,AU,2022-08-11 19:47:31,overcast clouds
413,Batticaloa,7.7102,81.6924,299.78,80,100,1.24,LK,2022-08-11 19:51:28,overcast clouds
414,Elko,41.0002,-115.5012,302.07,35,54,2.24,US,2022-08-11 19:51:28,broken clouds
415,Katsuura,35.1333,140.3,300.31,85,55,9.76,JP,2022-08-11 19:51:29,broken clouds
416,Monrovia,6.3005,-10.7969,297.92,83,100,5.84,LR,2022-08-11 19:50:34,overcast clouds
417,Tautira,-17.7333,-149.15,298.51,77,13,6.84,PF,2022-08-11 19:49:18,few clouds
418,Cartagena,10.3997,-75.5144,303.94,70,75,6.17,CO,2022-08-11 19:51:30,broken clouds
419,Szubin,53.0097,17.74,294.93,52,0,0.51,PL,2022-08-11 19:51:30,clear sky
420,Sakakah,29.9697,40.2064,308.91,24,0,3.29,SA,2022-08-11 19:51:30,clear sky
421,Sinop,41.7711,34.8709,291.77,82,10,2.23,TR,2022-08-11 19:51:31,clear sky
422,Solnechnyy,50.7214,136.6319,284.33,98,98,1.88,RU,2022-08-11 19:51:31,moderate rain
423,Krasnoselkup,65.7,82.4667,281.92,74,96,2.07,RU,2022-08-11 19:51:31,overcast clouds
424,Husavik,66.0449,-17.3389,284.6,73,97,2.55,IS,2022-08-11 19:47:23,overcast clouds
425,Lorengau,-2.0226,147.2712,299.79,79,48,2.39,PG,2022-08-11 19:48:10,scattered clouds
426,Puerto Gaitan,4.3133,-72.0816,304.09,57,84,4.43,CO,2022-08-11 19:51:32,broken clouds
427,Sawankhalok,17.316,99.8319,296.64,94,100,4.54,TH,2022-08-11 19:51:33,light rain
428,Poddorye,57.4695,31.1156,288.36,73,85,1.67,RU,2022-08-11 19:51:33,overcast clouds
429,Arlit,18.7369,7.3853,311.86,17,3,3.58,NE,2022-08-11 19:51:33,clear sky
430,Robertsport,6.7533,-11.3686,298.53,83,88,6.66,LR,2022-08-11 19:51:34,light rain
431,Semey,50.4111,80.2275,290.97,77,5,2.39,KZ,2022-08-11 19:51:34,clear sky
432,Marica,-22.9194,-42.8186,294.12,77,19,8.94,BR,2022-08-11 19:51:35,few clouds
433,Riobamba,-1.6667,-78.6333,292.35,59,75,4.12,EC,2022-08-11 19:51:35,broken clouds
434,Xining,36.6167,101.7667,291.85,87,71,0.96,CN,2022-08-11 19:46:42,broken clouds
435,Mauriti,-7.3892,-38.7744,305.56,21,10,2.47,BR,2022-08-11 19:51:36,clear sky
436,Pacocha,-17.5833,-71.3333,289.23,67,75,4.63,PE,2022-08-11 19:51:36,broken clouds
437,Suluq,31.6682,20.2521,300.52,62,0,4.9,LY,2022-08-11 19:51:37,clear sky
438,Waddan,29.1614,16.139,304.1,23,0,2.65,LY,2022-08-11 19:51:37,clear sky
439,Saint-Paul,-21.0096,55.2707,293.91,67,41,2.53,RE,2022-08-11 19:51:38,scattered clouds
440,Khani,41.9563,42.9566,292.91,91,5,0.96,GE,2022-08-11 19:51:38,clear sky
441,Guayabal,5.031,-74.8868,307.99,36,25,2.92,CO,2022-08-11 19:51:39,scattered clouds
442,Fort Beaufort,-32.7748,26.6338,288.63,40,79,2.06,ZA,2022-08-11 19:51:39,broken clouds
443,Karratha,-20.7377,116.8463,290.38,24,2,6.94,AU,2022-08-11 19:51:40,clear sky
444,Burns Lake,54.2331,-125.7533,301.67,24,6,1.56,CA,2022-08-11 19:51:40,clear sky
445,Mantua,45.1667,10.7833,301.73,54,63,0.89,IT,2022-08-11 19:51:40,broken clouds
446,Sambava,-14.2667,50.1667,294.25,75,56,6.45,MG,2022-08-11 19:51:12,light rain
447,Sosnovo-Ozerskoye,52.5249,111.5418,284.42,71,97,3.04,RU,2022-08-11 19:51:41,overcast clouds
448,Lensk,60.7253,114.9278,287.29,87,100,1.62,RU,2022-08-11 19:51:41,overcast clouds
449,Souillac,-20.5167,57.5167,293.36,64,20,6.17,MU,2022-08-11 19:51:42,few clouds
450,Athabasca,54.7169,-113.2854,302.19,43,98,0.61,CA,2022-08-11 19:48:39,overcast clouds
451,Preobrazheniye,42.9019,133.9064,292.36,82,46,3.17,RU,2022-08-11 19:51:42,scattered clouds
452,Naze,28.3667,129.4833,299.66,83,100,2.56,JP,2022-08-11 19:51:43,overcast clouds
453,Loralai,30.3705,68.598,298.8,62,45,4.13,PK,2022-08-11 19:51:43,scattered clouds
454,Marsa Matruh,31.3525,27.2453,300.26,65,0,5.14,EG,2022-08-11 19:51:43,clear sky
455,Fare,-16.7,-151.0167,298.78,75,0,6.55,PF,2022-08-11 19:51:44,clear sky
456,Seoul,37.5683,126.9778,296.81,97,40,0.51,KR,2022-08-11 19:50:52,mist
457,Rovnoye,50.7765,46.0509,294.82,73,100,4.33,RU,2022-08-11 19:52:44,overcast clouds
458,Moyale,3.5167,39.0584,293.05,69,100,6.25,KE,2022-08-11 19:52:45,overcast clouds
459,Wadi Maliz,36.4681,8.5495,302.96,56,0,1.93,TN,2022-08-11 19:52:45,clear sky
460,Nabire,-3.3667,135.4833,296.5,92,56,1.56,ID,2022-08-11 19:52:46,broken clouds
461,Bilma,18.6853,12.9164,309.43,9,34,4.14,NE,2022-08-11 19:50:34,scattered clouds
462,Ada,43.4166,-116.1262,308.52,31,0,4.02,US,2022-08-11 19:52:46,clear sky
463,Paine,-33.8167,-70.75,294.87,53,0,2.13,CL,2022-08-11 19:52:47,clear sky
464,Ayagoz,47.9714,80.4392,290.43,57,92,2.53,KZ,2022-08-11 19:52:47,overcast clouds
465,Semirom,31.4167,51.5667,294.53,32,20,2.37,IR,2022-08-11 19:52:48,few clouds
466,Jerusalem,31.769,35.2163,296.26,88,1,2.71,IL,2022-08-11 19:49:20,clear sky
467,Beihai,21.4833,109.1,300.79,83,100,6.31,CN,2022-08-11 19:52:48,overcast clouds
468,Ormara,25.2088,64.6357,301.05,83,100,7.53,PK,2022-08-11 19:52:49,overcast clouds
469,Borogontsy,62.6683,131.1683,287.93,98,97,1.59,RU,2022-08-11 19:52:49,light rain
470,West Bay,19.3667,-81.4167,304.19,76,40,5.66,KY,2022-08-11 19:52:49,scattered clouds
471,Shimoda,34.6667,138.95,297.65,89,100,5.86,JP,2022-08-11 19:52:50,overcast clouds
472,Boguchany,58.3814,97.4531,284.9,97,8,1.39,RU,2022-08-11 19:52:50,clear sky
473,Pedernales,18.0384,-71.744,303.46,62,17,3.32,DO,2022-08-11 19:52:51,few clouds
474,Banamba,13.55,-7.45,301.11,67,93,1.36,ML,2022-08-11 19:52:51,light rain
475,Saint-Georges,12.0564,-61.7485,302.97,74,75,3.09,GD,2022-08-11 19:52:51,broken clouds
476,Buin,-33.7333,-70.75,294.33,54,0,2.93,CL,2022-08-11 19:52:52,clear sky
477,Manaus,-3.1019,-60.025,306.42,55,40,2.57,BR,2022-08-11 19:52:52,scattered clouds
478,Belmonte,-15.8631,-38.8828,297.77,78,60,4.65,BR,2022-08-11 19:52:53,broken clouds
479,Pamanukan,-6.2842,107.8106,297.88,87,11,1.77,ID,2022-08-11 19:52:53,few clouds
480,Vestmanna,62.1564,-7.1664,283.66,87,75,4.12,FO,2022-08-11 19:52:54,broken clouds
481,Komsomolskiy,40.4272,71.7189,298.55,38,32,3.09,UZ,2022-08-11 19:49:20,scattered clouds
482,Miyako,39.6367,141.9525,296.5,93,100,1.99,JP,2022-08-11 19:52:54,overcast clouds
483,Pajan,-1.5667,-80.4167,302.29,57,100,0.91,EC,2022-08-11 19:52:54,overcast clouds
484,Qarqin,37.4185,66.0436,300.4,22,0,4.97,AF,2022-08-11 19:52:55,clear sky
485,Okhotsk,59.3833,143.3,286.9,95,100,1.31,RU,2022-08-11 19:48:25,overcast clouds
486,Uyemskiy,64.4743,40.8524,291.18,93,75,4.0,RU,2022-08-11 19:52:55,light rain
487,Nagayo,32.8242,129.8861,301.68,83,100,2.16,JP,2022-08-11 19:52:56,overcast clouds
488,Loandjili,-4.7561,11.8578,294.15,94,83,2.47,CG,2022-08-11 19:52:56,broken clouds
489,Pittsburg,38.028,-121.8847,305.08,41,0,4.63,US,2022-08-11 19:50:01,clear sky
490,Zhigansk,66.7697,123.3711,282.11,77,17,9.57,RU,2022-08-11 19:52:57,few clouds
491,Humaita,-7.5061,-63.0208,307.41,33,59,0.39,BR,2022-08-11 19:52:57,broken clouds
492,Vysokogornyy,50.1167,139.15,284.73,95,100,0.61,RU,2022-08-11 19:52:58,overcast clouds
493,Hokitika,-42.7167,170.9667,277.02,70,11,2.51,NZ,2022-08-11 19:52:58,few clouds
494,Saldanha,-33.0117,17.9442,286.18,87,100,4.43,ZA,2022-08-11 19:52:58,overcast clouds
495,Sitka,57.0531,-135.33,290.09,77,75,2.57,US,2022-08-11 19:48:55,broken clouds
496,Byron Bay,-28.65,153.6167,285.34,85,100,2.76,AU,2022-08-11 19:52:59,overcast clouds
497,Nakhon Phanom,17.3333,104.4167,296.06,98,100,2.51,TH,2022-08-11 19:52:59,moderate rain
498,Mut,36.6439,33.4389,301.65,44,9,2.93,TR,2022-08-11 19:53:00,clear sky
499,Rantoul,40.3084,-88.1559,302.06,74,75,5.66,US,2022-08-11 19:53:00,broken clouds
500,Bereda,43.2686,-7.5406,295.45,79,0,0.51,ES,2022-08-11 19:53:00,clear sky
501,Aswan,24.0934,32.907,309.76,19,0,4.63,EG,2022-08-11 19:53:01,clear sky
502,Gola Gokarannath,28.0833,80.4667,301.51,68,1,5.09,IN,2022-08-11 19:53:01,clear sky
503,Makat,47.6469,53.3463,303.96,20,0,4.0,KZ,2022-08-11 19:53:02,clear sky
504,Nalut,30.3333,10.85,305.0,25,34,3.24,LY,2022-08-11 19:53:02,scattered clouds
505,Tomatlan,19.9333,-105.25,305.77,58,100,4.17,MX,2022-08-11 19:54:02,overcast clouds
506,Boende,-0.2167,20.8667,298.69,60,93,1.26,CD,2022-08-11 19:54:03,overcast clouds
507,Beyneu,45.3167,55.2,302.76,20,0,2.21,KZ,2022-08-11 19:54:03,clear sky
508,Waipawa,-41.4122,175.5153,277.37,89,80,1.05,NZ,2022-08-11 19:54:04,broken clouds
509,Salamanca,40.8333,-6.0,305.16,23,0,3.26,ES,2022-08-11 19:54:04,clear sky
510,Yinchuan,38.4681,106.2731,298.71,78,48,2.69,CN,2022-08-11 19:54:05,scattered clouds
511,Chubbuck,42.9208,-112.4661,303.79,40,53,1.88,US,2022-08-11 19:54:05,broken clouds
512,Alugan,12.2188,125.4808,298.83,87,97,1.62,PH,2022-08-11 19:54:06,overcast clouds
513,Podgornoye,51.735,39.1496,296.27,68,0,5.0,RU,2022-08-11 19:54:06,clear sky
514,Auki,-8.7676,160.7034,297.6,89,100,1.5,SB,2022-08-11 19:54:07,overcast clouds
515,Sao Filipe,14.8961,-24.4956,299.25,76,6,5.59,CV,2022-08-11 19:54:07,clear sky
516,Maarianhamina,60.0973,19.9348,289.07,94,0,0.0,AX,2022-08-11 19:54:08,clear sky
517,Yilan,24.757,121.753,302.07,99,0,1.46,TW,2022-08-11 19:52:42,clear sky
518,Biggar,55.6167,-3.5167,295.03,81,2,1.42,GB,2022-08-11 19:54:09,clear sky
519,Kalaleh,37.3807,55.4916,297.35,25,0,1.7,IR,2022-08-11 19:54:09,clear sky
520,Sawtell,-30.3833,153.1,286.59,88,100,0.0,AU,2022-08-11 19:54:09,light rain
521,Sarwar,26.0667,75.0,300.09,79,100,4.25,IN,2022-08-11 19:54:10,overcast clouds
522,Homer,59.6425,-151.5483,289.09,85,100,5.81,US,2022-08-11 19:50:07,light rain
523,Namibe,-15.1961,12.1522,289.9,89,59,2.2,AO,2022-08-11 19:54:11,broken clouds
524,Dunedin,-45.8742,170.5036,275.82,76,3,0.89,NZ,2022-08-11 19:54:11,clear sky
525,Asosa,10.0667,34.5333,288.43,97,100,0.95,ET,2022-08-11 19:50:01,overcast clouds
526,Mumbwa,-14.9783,27.0619,290.31,37,0,2.05,ZM,2022-08-11 19:54:12,clear sky
