City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Jaca,42.569,-0.5499,301.48,53,0,0.8,ES,2022-08-11 19:26:31
294,Bandarbeyla,9.4942,50.8122,298.4,75,100,13.22,SO,2022-08-11 19:26:31
295,Udachnyy,66.4167,112.4,282.29,100,100,9.41,RU,2022-08-11 19:26:32
296,Diamantino,-14.4086,-56.4461,302.3,19,0,2.54,BR,2022-08-11 19:26:32
297,Pundaguitan,6.3711,126.1689,301.03,76,27,2.46,PH,2022-08-11 19:26:33
298,Belawan,3.7755,98.6832,298.31,91,100,2.58,ID,2022-08-11 19:26:33
299,Dong Hoi,17.4833,106.6,299.28,81,100,1.9,VN,2022-08-11 19:26:34
300,Alofi,-19.0595,-169.9187,298.09,83,100,3.6,NU,2022-08-11 19:23:09
301,Namibe,-15.1961,12.1522,290.0,89,62,1.99,AO,2022-08-11 19:25:45
302,Broome,42.2506,-75.833,302.98,46,0,5.14,US,2022-08-11 19:26:34
303,Georgiyevka,43.0369,74.7114,292.17,72,20,2.0,KZ,2022-08-11 19:26:35
304,San Carlos De Bariloche,-41.1456,-71.3082,283.01,57,40,9.77,AR,2022-08-11 19:21:41
305,Poum,-20.2333,164.0167,293.18,62,0,3.28,NC,2022-08-11 19:24:28
306,Kudahuvadhoo,2.6708,72.8944,300.19,79,30,3.41,MV,2022-08-11 19:26:36
307,Shubarshi,48.5872,57.1869,301.91,26,85,1.69,KZ,2022-08-11 19:26:36
308,Mantua,45.1667,10.7833,301.73,54,25,0.45,IT,2022-08-11 19:26:36
309,Grand Gaube,-20.0064,57.6608,293.92,65,93,3.58,MU,2022-08-11 19:26:37
310,Novita,4.9551,-76.6053,300.48,87,97,2.02,CO,2022-08-11 19:26:37
311,Nyeri,-0.4201,36.9476,287.85,80,95,3.74,KE,2022-08-11 19:26:38
312,Pacific Grove,36.6177,-121.9166,300.03,76,20,6.17,US,2022-08-11 19:26:38
313,Laukaa,58.7372,29.8453,289.52,71,87,2.54,RU,2022-08-11 19:26:39
314,Benjamin Constant,-4.3831,-70.0311,300.22,65,75,1.03,BR,2022-08-11 19:27:39
315,Prieska,-29.6641,22.7474,291.03,20,0,2.36,ZA,2022-08-11 19:27:39
316,Guaitarilla,1.1386,-77.553,292.51,76,100,2.46,CO,2022-08-11 19:27:40
317,Urumqi,43.801,87.6005,295.68,57,0,2.0,CN,2022-08-11 19:24:02
318,Methoni,36.8197,21.7049,300.07,68,56,3.28,GR,2022-08-11 19:27:40
319,Touros,-5.1989,-35.4608,300.05,71,22,6.04,BR,2022-08-11 19:20:20
320,Brae,60.3964,-1.353,285.75,97,100,3.82,GB,2022-08-11 19:27:41
321,Ipixuna,-1.7625,-48.8043,304.66,52,73,2.28,BR,2022-08-11 19:27:42
322,Manggar,-2.8833,108.2667,300.62,82,85,4.1,ID,2022-08-11 19:27:42
323,Pishva,35.308,51.7267,305.32,19,0,3.78,IR,2022-08-11 19:27:42
324,Fairbanks,64.8378,-147.7164,289.87,61,0,0.0,US,2022-08-11 19:24:25
325,Narsaq,60.9167,-46.05,288.27,74,13,1.79,GL,2022-08-11 19:27:43
326,Marsa Matruh,31.3525,27.2453,300.26,65,0,5.14,EG,2022-08-11 19:27:43
327,Marsh Harbour,26.5412,-77.0636,301.8,69,0,5.41,BS,2022-08-11 19:24:03
328,Paratinga,-12.6906,-43.1842,307.26,16,10,2.24,BR,2022-08-11 19:27:44
329,Terrace,54.5163,-128.6035,297.1,56,20,5.14,CA,2022-08-11 19:25:24
330,Samarai,-10.6167,150.6667,299.24,81,97,7.77,PG,2022-08-11 19:23:14
331,Trinidad,-14.8333,-64.9,301.14,30,0,0.0,BO,2022-08-11 19:27:45
332,Ayan,56.45,138.1667,286.2,97,100,5.37,RU,2022-08-11 19:27:45
333,Buala,-8.145,159.5921,299.24,82,84,2.19,SB,2022-08-11 19:25:12
334,Caranavi,-15.8167,-67.55,299.07,42,0,2.11,BO,2022-08-11 19:27:46
335,Cayenne,4.9333,-52.3333,304.17,11,0,2.57,GF,2022-08-11 19:27:04
336,Ust-Maya,60.4167,134.5333,284.85,95,100,1.09,RU,2022-08-11 19:24:12
337,Tura,25.5198,90.2201,296.59,93,38,2.19,IN,2022-08-11 19:27:46
338,Phan Thiet,10.9333,108.1,297.14,89,77,2.49,VN,2022-08-11 19:27:47
339,Walvis Bay,-22.9575,14.5053,285.42,93,1,2.57,NA,2022-08-11 19:27:47
340,Anqing,30.5092,117.0506,301.89,62,100,1.69,CN,2022-08-11 19:27:48
341,Bhatapara,21.7333,81.9333,297.76,93,100,4.71,IN,2022-08-11 19:27:48
342,Pashiya,58.4324,58.2562,286.32,67,100,3.11,RU,2022-08-11 19:27:50
343,Laredo,27.5064,-99.5075,311.31,30,20,2.57,US,2022-08-11 19:24:05
344,Mpika,-11.8343,31.4529,288.0,46,0,2.46,ZM,2022-08-11 19:27:50
345,Brylivka,46.4248,33.1472,296.78,56,100,5.88,UA,2022-08-11 19:27:51
346,Cotonou,6.3654,2.4183,298.14,83,20,5.66,BJ,2022-08-11 19:24:03
347,Shakhtinsk,49.71,72.5872,288.73,82,32,2.85,KZ,2022-08-11 19:27:51
348,Sao Joao Da Barra,-21.6403,-41.0511,299.2,49,97,10.51,BR,2022-08-11 19:27:52
349,Yenagoa,4.9247,6.2642,296.83,93,100,2.27,NG,2022-08-11 19:27:52
350,Torbay,47.6666,-52.7314,289.68,84,100,2.57,CA,2022-08-11 19:27:53
351,Sydney Mines,46.2367,-60.2177,294.83,84,75,4.63,CA,2022-08-11 19:27:53
352,Flinders,-34.5833,150.8552,286.69,80,100,0.89,AU,2022-08-11 19:27:54
353,Namatanai,-3.6667,152.4333,299.19,83,100,3.48,PG,2022-08-11 19:27:54
354,Manuk Mangkaw,4.8,119.85,301.82,69,31,1.94,PH,2022-08-11 19:27:55
355,Tuy Hoa,13.0833,109.3,298.75,82,100,3.57,VN,2022-08-11 19:27:55
356,Haines Junction,60.7522,-137.5108,284.65,87,100,1.06,CA,2022-08-11 19:27:55
357,Iberia,29.9502,-91.7507,304.19,88,100,3.6,US,2022-08-11 19:27:56
358,Seoul,37.5683,126.9778,296.81,97,40,1.54,KR,2022-08-11 19:25:36
359,Jalna,19.8333,75.8833,296.92,83,91,9.4,IN,2022-08-11 19:28:56
360,La Asuncion,11.0333,-63.8628,306.0,52,100,5.66,VE,2022-08-11 19:28:57
361,Zeya,53.75,127.2667,284.68,94,100,0.86,RU,2022-08-11 19:28:57
362,Lagoa,39.05,-27.9833,296.43,79,100,6.21,PT,2022-08-11 19:28:57
363,Asau,46.4333,26.4,289.66,69,60,2.31,RO,2022-08-11 19:28:58
364,Wembley,-31.9333,115.8,284.29,88,0,5.14,AU,2022-08-11 19:28:58
365,Celestun,20.8667,-90.4,303.12,62,42,0.17,MX,2022-08-11 19:28:59
366,Ranong,9.9658,98.6348,299.42,85,100,4.25,TH,2022-08-11 19:24:11
367,Upernavik,72.7868,-56.1549,278.65,80,100,3.28,GL,2022-08-11 19:28:59
368,Georgetown,5.4112,100.3354,301.42,85,20,1.03,MY,2022-08-11 19:29:00
369,Kirakira,-10.4544,161.9205,298.74,87,100,3.77,SB,2022-08-11 19:29:00
370,Torres,-29.3353,-49.7269,289.16,71,13,1.81,BR,2022-08-11 19:29:01
371,Padang,-0.9492,100.3543,299.28,89,92,1.39,ID,2022-08-11 19:29:01
372,Paamiut,61.994,-49.6678,279.49,93,25,4.15,GL,2022-08-11 19:29:02
373,Bambanglipuro,-7.95,110.2833,297.73,92,62,2.12,ID,2022-08-11 19:29:03
374,Havoysund,70.9963,24.6622,283.28,92,100,16.53,NO,2022-08-11 19:29:03
375,Itaueira,-7.6033,-43.0256,309.9,17,0,1.46,BR,2022-08-11 19:29:03
376,Liberal,37.0431,-100.921,306.73,27,0,3.6,US,2022-08-11 19:29:04
377,Hohhot,40.8106,111.6522,293.31,77,0,3.0,CN,2022-08-11 19:29:04
378,Lethem,3.3803,-59.7968,303.83,59,68,1.15,GY,2022-08-11 19:29:05
379,Roald,62.5833,6.1333,289.91,94,75,4.12,NO,2022-08-11 19:27:02
380,Merauke,-8.4667,140.3333,297.42,83,18,6.42,ID,2022-08-11 19:25:05
381,Faya,18.3851,42.4509,293.21,69,92,1.11,SA,2022-08-11 19:24:27
382,Mehamn,71.0357,27.8492,285.12,71,75,11.83,NO,2022-08-11 19:29:06
383,Porto Velho,-8.7619,-63.9039,305.18,33,0,1.54,BR,2022-08-11 19:29:06
384,Bayonet Point,28.3267,-82.6834,304.39,78,100,1.34,US,2022-08-11 19:29:07
385,Olafsvik,64.8945,-23.7142,283.68,78,6,5.76,IS,2022-08-11 19:24:24
386,Mao,39.8885,4.2658,301.46,61,0,1.03,ES,2022-08-11 19:29:07
387,Muzhi,65.3667,64.6667,285.81,97,100,3.11,RU,2022-08-11 19:29:08
388,Storforshei,66.4043,14.5233,284.07,87,75,1.03,NO,2022-08-11 19:29:08
389,Rio Claro,-22.4114,-47.5614,290.63,55,41,5.45,BR,2022-08-11 19:27:49
390,Shingu,33.7333,135.9833,298.83,92,100,0.8,JP,2022-08-11 19:29:09
391,Acajutla,13.5928,-89.8275,302.58,71,19,2.8,SV,2022-08-11 19:29:09
392,Mathbaria,22.2876,89.9593,298.25,95,59,1.62,BD,2022-08-11 19:29:10
393,Kosa,59.9445,54.9977,284.6,81,3,2.75,RU,2022-08-11 19:29:10
394,Kem,64.9555,34.5793,290.14,63,100,7.23,RU,2022-08-11 19:29:10
395,Algiers,36.7525,3.042,299.05,69,0,4.63,DZ,2022-08-11 19:29:11
396,Mogocha,53.7333,119.7667,284.91,97,100,0.53,RU,2022-08-11 19:29:11
397,Gashua,12.871,11.0482,301.09,61,100,4.93,NG,2022-08-11 19:29:12
398,Belaya Gora,68.5333,146.4167,285.21,81,57,5.16,RU,2022-08-11 19:29:12
399,Charlestown,-32.95,151.6667,286.54,91,100,2.24,AU,2022-08-11 19:27:44
400,San Quintin,30.4833,-115.95,298.38,67,100,4.6,MX,2022-08-11 19:29:13
401,Mahibadhoo,3.7833,72.9667,300.11,82,16,3.8,MV,2022-08-11 19:29:13
402,Adilcevaz,38.8039,42.7342,295.6,37,0,2.99,TR,2022-08-11 19:29:14
403,Moose Factory,51.2585,-80.6094,292.14,48,75,6.69,CA,2022-08-11 19:29:14
404,Dnestrovsc,46.6222,29.9133,296.85,54,70,4.89,MD,2022-08-11 19:29:15
405,Guerrero Negro,27.9769,-114.0611,301.46,46,1,6.51,MX,2022-08-11 19:30:15
406,Awbari,26.5921,12.7805,304.28,15,0,2.24,LY,2022-08-11 19:30:16
407,Ewo,-0.8725,14.8206,301.95,40,100,2.84,CG,2022-08-11 19:30:16
408,Bol,13.4586,14.7147,300.68,76,40,6.15,TD,2022-08-11 19:30:17
409,San Clemente,33.427,-117.612,312.9,65,0,2.24,US,2022-08-11 19:30:18
410,Adwa,14.1646,38.8955,289.75,94,100,1.49,ET,2022-08-11 19:30:18
411,Airai,-8.9266,125.4092,286.97,93,61,1.4,TL,2022-08-11 19:30:19
412,Betioky,-23.7167,44.3833,291.91,57,0,4.31,MG,2022-08-11 19:30:19
413,Nueva Loja,0.0847,-76.8828,294.97,90,100,1.07,EC,2022-08-11 19:30:20
414,Gouyave,12.1646,-61.7296,302.58,74,75,3.09,GD,2022-08-11 19:30:20
415,Port Keats,-14.25,129.55,294.98,54,0,3.07,AU,2022-08-11 19:30:21
416,Srednekolymsk,67.45,153.6833,290.72,82,88,2.38,RU,2022-08-11 19:30:21
417,Lumby,50.2498,-118.969,304.92,52,3,2.44,CA,2022-08-11 19:30:14
418,Joao Pinheiro,-17.7425,-46.1725,296.68,22,100,1.72,BR,2022-08-11 19:30:22
419,Tazovskiy,67.4667,78.7,283.95,71,100,4.44,RU,2022-08-11 19:27:13
420,Mitu,1.1983,-70.1733,299.41,88,49,1.31,CO,2022-08-11 19:30:23
421,Jadu,31.953,12.0261,297.88,53,0,4.38,LY,2022-08-11 19:30:23
422,La Palma,33.8464,-118.0467,312.7,47,20,2.57,US,2022-08-11 19:30:24
423,Senanga,-16.1167,23.2667,290.48,25,0,2.56,ZM,2022-08-11 19:30:24
424,Pauini,-7.7136,-66.9764,307.06,33,88,0.59,BR,2022-08-11 19:30:24
425,Port Shepstone,-30.7414,30.455,292.01,83,0,3.86,ZA,2022-08-11 19:30:25
426,Limoges,45.75,1.3333,303.46,25,0,4.12,FR,2022-08-11 19:26:59
427,Praia Da Vitoria,38.7333,-27.0667,297.29,83,75,6.65,PT,2022-08-11 19:30:01
428,Igrim,63.1906,64.4162,286.55,97,100,0.65,RU,2022-08-11 19:30:26
429,Pozoblanco,38.3791,-4.8483,300.08,38,0,2.84,ES,2022-08-11 19:30:26
430,Locri,38.2414,16.2623,296.66,81,20,3.33,IT,2022-08-11 19:30:27
431,Belyy Yar,53.6039,91.3903,289.18,78,0,2.0,RU,2022-08-11 19:30:27
432,Honggang,46.4667,124.8667,288.11,86,11,0.86,CN,2022-08-11 19:30:28
433,Trat,12.5,102.5,300.86,94,100,1.46,TH,2022-08-11 19:30:28
434,Fez,34.0372,-4.9998,308.29,29,75,2.57,MA,2022-08-11 19:30:13
435,San Policarpo,12.1791,125.5072,299.04,86,98,1.63,PH,2022-08-11 19:30:29
436,Pochutla,15.7432,-96.4661,300.05,57,100,3.19,MX,2022-08-11 19:30:29
437,Sarankhola,22.3082,89.7897,298.13,96,73,1.08,BD,2022-08-11 19:30:30
438,Bagdarin,54.4333,113.6,282.17,91,51,1.82,RU,2022-08-11 19:30:30
439,Saint-Pierre,-21.3393,55.4781,293.66,73,0,3.09,RE,2022-08-11 19:30:31
440,Feuchtwangen,49.1667,10.3333,296.14,45,97,3.18,DE,2022-08-11 19:30:31
441,Mangrol,21.1167,70.1167,300.23,90,100,9.26,IN,2022-08-11 19:30:31
442,Beringovskiy,63.05,179.3167,284.64,84,100,7.22,RU,2022-08-11 19:30:32
443,Saravan,39.7196,45.6483,291.01,71,0,3.47,AM,2022-08-11 19:30:32
444,Palaia Fokaia,37.72,23.9463,302.46,48,0,4.93,GR,2022-08-11 19:30:33
445,Hamilton,39.1834,-84.5333,303.56,57,0,4.63,US,2022-08-11 19:30:00
446,Inuvik,68.3499,-133.7218,289.57,55,20,3.6,CA,2022-08-11 19:30:33
447,Nizwa,22.9333,57.5333,306.4,43,99,0.72,OM,2022-08-11 19:30:34
448,Baykit,61.67,96.37,280.65,88,13,1.71,RU,2022-08-11 19:30:34
449,Saint-Augustin,51.226,-58.6502,290.33,85,100,6.6,CA,2022-08-11 19:30:35
450,Kosh-Agach,50.0,88.6667,281.94,88,1,0.72,RU,2022-08-11 19:31:35
451,Rubtsovsk,51.5,81.25,287.89,93,100,1.69,RU,2022-08-11 19:31:36
452,Klaksvik,62.2266,-6.589,284.66,81,100,5.15,FO,2022-08-11 19:31:36
453,Taksimo,56.3444,114.8794,285.43,85,100,1.55,RU,2022-08-11 19:31:37
454,Harrisburg,40.2737,-76.8844,305.69,49,0,3.6,US,2022-08-11 19:31:37
455,Sungairaya,0.7,108.9,299.51,85,72,0.83,ID,2022-08-11 19:31:37
456,Isla Vista,34.4133,-119.861,308.14,51,0,3.09,US,2022-08-11 19:31:38
457,Buchanan,5.8808,-10.0467,297.51,85,90,4.91,LR,2022-08-11 19:31:38
458,Nara,34.6851,135.8049,301.77,65,99,1.09,JP,2022-08-11 19:31:39
459,Vila Velha,-20.3297,-40.2925,298.12,62,0,6.17,BR,2022-08-11 19:31:39
460,Canakkale,40.0833,26.8333,295.47,79,0,2.12,TR,2022-08-11 19:31:40
461,Dewas,22.9667,76.0667,296.31,93,97,5.74,IN,2022-08-11 19:31:40
462,Severnoye,56.3491,78.3619,286.98,90,4,2.94,RU,2022-08-11 19:31:40
463,Le Port,-20.9373,55.2919,293.85,53,31,3.91,RE,2022-08-11 19:31:41
464,Newberg,45.3001,-122.9732,300.81,57,0,0.89,US,2022-08-11 19:29:08
465,Menongue,-14.6585,17.691,288.75,19,3,1.91,AO,2022-08-11 19:31:41
466,Vila Franca Do Campo,37.7167,-25.4333,297.38,82,45,3.59,PT,2022-08-11 19:31:42
467,Kollam,8.8833,76.6,298.3,85,100,4.72,IN,2022-08-11 19:31:42
468,Sechura,-5.5569,-80.8222,296.84,58,72,6.49,PE,2022-08-11 19:31:42
469,Sarangani,5.4033,125.4636,300.44,76,47,1.5,PH,2022-08-11 19:31:43
470,Madang,-5.2246,145.7966,297.97,92,100,0.81,PG,2022-08-11 19:27:16
471,Ntcheu,-14.8203,34.6359,289.31,46,0,1.45,MW,2022-08-11 19:31:43
472,Alibag,18.6411,72.8792,300.19,87,100,10.77,IN,2022-08-11 19:31:44
473,Boa Vista,2.8197,-60.6733,306.14,49,40,5.66,BR,2022-08-11 19:31:44
474,Lima,-12.0432,-77.0282,289.29,72,100,4.12,PE,2022-08-11 19:22:26
475,Nisia Floresta,-6.0911,-35.2086,302.36,79,17,3.18,BR,2022-08-11 19:31:45
476,Botwood,49.1499,-55.3482,291.43,67,90,3.47,CA,2022-08-11 19:31:45
477,Ouesso,1.6136,16.0517,296.58,81,100,0.98,CG,2022-08-11 19:31:46
478,Angoche,-16.2325,39.9086,295.63,74,0,3.57,MZ,2022-08-11 19:31:46
479,Strezhevoy,60.7333,77.5889,284.99,67,80,2.8,RU,2022-08-11 19:29:31
480,Kostomuksha,64.571,30.5767,287.08,68,19,4.93,RU,2022-08-11 19:31:47
481,Te Anau,-45.4167,167.7167,271.72,92,31,0.45,NZ,2022-08-11 19:27:05
482,Mandera,3.9366,41.867,299.77,51,100,7.93,KE,2022-08-11 19:31:47
483,Chiman,32.5463,73.8138,299.03,81,99,2.82,PK,2022-08-11 19:31:48
484,Mafeteng,-29.823,27.2374,285.76,27,99,2.92,LS,2022-08-11 19:31:48
485,Vanavara,60.34,102.2797,283.28,96,27,1.79,RU,2022-08-11 19:27:15
486,Katihar,25.5333,87.5833,299.35,89,7,2.29,IN,2022-08-11 19:31:49
487,Vale,41.6156,42.8722,290.29,92,3,0.88,GE,2022-08-11 19:31:49
488,Pisco,-13.7,-76.2167,290.38,82,40,3.6,PE,2022-08-11 19:29:37
489,Basco,20.4487,121.9702,302.15,71,100,2.27,PH,2022-08-11 19:31:50
490,Lesnoye,58.2841,35.5158,287.57,74,71,2.15,RU,2022-08-11 19:31:50
491,Rincon,32.296,-81.2354,306.13,48,100,2.06,US,2022-08-11 19:29:42
492,Flin Flon,54.7682,-101.865,297.06,53,75,8.23,CA,2022-08-11 19:27:09
493,Simoes,-7.5989,-40.8178,306.98,16,4,2.87,BR,2022-08-11 19:31:51
494,Gacko,43.1672,18.5353,288.23,57,76,2.56,BA,2022-08-11 19:31:51
495,Bilma,18.6853,12.9164,310.08,9,22,4.05,NE,2022-08-11 19:24:38
496,Svetlyy,54.675,20.1347,291.18,71,0,3.55,RU,2022-08-11 19:31:52
497,Vallenar,-28.5708,-70.7581,294.07,37,100,2.46,CL,2022-08-11 19:32:12
498,San Cristobal,7.7669,-72.225,305.25,44,65,3.89,VE,2022-08-11 19:32:37
499,Aykhal,66.0,111.5,280.65,96,100,7.95,RU,2022-08-11 19:32:53
500,Grants,35.1473,-107.8514,297.28,41,75,6.69,US,2022-08-11 19:28:07
501,Collie,-33.3667,116.15,279.49,98,7,2.5,AU,2022-08-11 19:32:53
502,Kununurra,-15.7667,128.7333,295.14,37,7,2.57,AU,2022-08-11 19:32:53
503,Kharitonovo,61.4009,47.4978,289.21,68,100,3.7,RU,2022-08-11 19:32:54
504,Abu Dhabi,24.4667,54.3667,308.16,80,100,2.06,AE,2022-08-11 19:28:28
505,Hailey,43.5196,-114.3153,304.2,49,0,5.14,US,2022-08-11 19:32:55
506,Tursunzoda,38.5144,68.2333,298.36,25,0,1.62,TJ,2022-08-11 19:32:55
507,Lixourion,38.2019,20.4314,299.15,78,20,0.0,GR,2022-08-11 19:32:56
508,Solnechnyy,50.7214,136.6319,284.33,98,98,1.88,RU,2022-08-11 19:32:56
509,Sumbe,-11.2061,13.8437,293.33,88,73,1.7,AO,2022-08-11 19:32:56
510,Cariati,39.4922,16.9594,295.08,76,95,4.59,IT,2022-08-11 19:32:57
511,Sokoni,-6.4333,39.55,297.45,75,79,5.79,TZ,2022-08-11 19:32:57
512,Cangucu,-31.395,-52.6756,290.71,77,61,1.84,BR,2022-08-11 19:32:58
513,Rawah,34.4816,41.9093,305.41,23,0,4.43,IQ,2022-08-11 19:32:58
514,Aldan,58.6031,125.3894,284.55,99,100,1.56,RU,2022-08-11 19:32:58
515,Venice,27.0998,-82.4543,308.14,65,0,3.09,US,2022-08-11 19:32:27
516,Hoquiam,46.9809,-123.8893,298.4,64,0,3.09,US,2022-08-11 19:32:59
517,Katangli,51.7102,143.2326,285.89,88,64,2.28,RU,2022-08-11 19:32:59
518,Vila Do Maio,15.1333,-23.2167,302.59,80,78,6.62,CV,2022-08-11 19:33:00
519,Maniitsoq,65.4167,-52.9,279.91,81,97,5.31,GL,2022-08-11 19:28:17
520,Mount Gambier,-37.8333,140.7667,280.86,97,100,2.31,AU,2022-08-11 19:31:36
521,Pangnirtung,66.1451,-65.7125,284.15,71,40,4.63,CA,2022-08-11 19:33:01
522,Beyla,8.6833,-8.6333,293.97,96,48,1.38,GN,2022-08-11 19:33:01
523,Mandalgovi,45.7625,106.2708,286.27,89,100,4.72,MN,2022-08-11 19:33:02
524,Esna,25.2934,32.554,307.16,19,5,7.53,EG,2022-08-11 19:33:02
525,Conceicao Do Araguaia,-8.2578,-49.2647,309.97,19,51,0.66,BR,2022-08-11 19:33:03
526,Kuching,1.55,110.3333,299.27,89,20,0.0,MY,2022-08-11 19:33:03
527,Kutum,14.2,24.6667,296.28,64,98,2.23,SD,2022-08-11 19:27:14
528,Soyo,-6.1349,12.3689,293.86,88,98,3.23,AO,2022-08-11 19:33:04
529,Hegang,47.4,130.3667,285.14,94,19,2.23,CN,2022-08-11 19:33:05
530,Gao,16.6362,1.637,305.71,40,66,7.04,ML,2022-08-11 19:33:05
531,Goderich,43.7501,-81.7165,292.54,57,0,9.29,CA,2022-08-11 19:33:06
532,Baruun-Urt,46.6806,113.2792,289.44,52,100,2.9,MN,2022-08-11 19:33:06
533,Riyadh,24.6877,46.7219,312.23,16,11,5.6,SA,2022-08-11 19:33:07
534,Sinjar,36.3209,41.8754,304.64,29,0,6.53,IQ,2022-08-11 19:33:07
535,Sinnamary,5.3833,-52.95,301.95,69,51,3.76,GF,2022-08-11 19:33:07
536,Vestmannaeyjar,63.4427,-20.2734,283.7,87,75,4.63,IS,2022-08-11 19:33:08
537,Kaka,37.3482,59.6143,299.91,24,0,1.78,TM,2022-08-11 19:33:08
538,Kisanga,-7.4362,37.7034,297.02,64,97,3.53,TZ,2022-08-11 19:33:09
539,Cervo,43.6702,-7.4101,294.8,92,19,4.4,ES,2022-08-11 19:33:09
540,Hilliard,40.0334,-83.1582,300.09,68,75,4.12,US,2022-08-11 19:33:09
541,Aranos,-24.1333,19.1167,293.98,9,73,1.74,NA,2022-08-11 19:33:10
542,Alugan,12.2188,125.4808,298.83,87,97,1.62,PH,2022-08-11 19:33:10
543,Moroto,2.5345,34.6666,291.94,83,100,1.83,UG,2022-08-11 19:34:11
544,Andenes,69.3143,16.1194,283.14,81,75,8.75,NO,2022-08-11 19:34:11
545,San Vicente,-26.6167,-54.1333,290.47,62,0,0.91,AR,2022-08-11 19:34:12
